"","SalePrice","MSSubClass","MSZoning","LotFrontage","LotArea","Street","LotShape","LandContour","Utilities","LotConfig","LandSlope","Neighborhood","Condition1","Condition2","BldgType","HouseStyle","OverallQual","OverallCond","YearBuilt","YearRemodAdd","RoofStyle","RoofMatl","Exterior1st","Exterior2nd","MasVnrType","MasVnrArea","ExterQual","ExterCond","Foundation","BsmtQual","BsmtCond","BsmtExposure","BsmtFinType1","BsmtFinSF1","BsmtFinType2","BsmtUnfSF","TotalBsmtSF","Heating","HeatingQC","CentralAir","Electrical","1stFlrSF","2ndFlrSF","GrLivArea","BsmtFullBath","BsmtHalfBath","FullBath","HalfBath","BedroomAbvGr","KitchenQual","TotRmsAbvGrd","Functional","Fireplaces","GarageType","GarageYrBlt","GarageFinish","GarageCars","GarageArea","GarageQual","GarageCond","PavedDrive","WoodDeckSF","OpenPorchSF","MoSold","YrSold","SaleType","SaleCondition"
"1031",160000,"190","RH",-0.425713322109442,-0.480978755537987,"Pave","Reg","Lvl","AllPub","Inside","Gtl","SWISU","Norm","Norm","2fmCon","2Story",-0.782903446215014,2.01066096734306,-1.82988391253244,0.490871730924586,"Gable","CompShg","VinylSd","VinylSd","None",-0.821808876363197,"TA","TA","PConc","TA","TA","Mn","Unf",-1.35269949819096,"Unf",0.465566662539316,-0.818012319773179,"GasA","Gd","Y","SBrkr",-0.472667229293546,1.19582667592167,0.888626288733732,-0.838578727297927,-0.240978466509052,0.796972968243514,-0.773426569691033,2.57754846302607,"TA",1.90595209634103,"Typ",-1.02698895085343,"Attchd",-1.84312155414411,"Unf",-2.15194388564343,-2.53764431666283,"TA","TA","N",-0.950010987430463,-1.0709399586891,0.294523839408755,-1.36840011125137,"WD","Normal"
"1032",197000,"75","RL",1.31048843122837,1.08608353157603,"Pave","Reg","Lvl","AllPub","Corner","Gtl","SWISU","Norm","Norm","1Fam","2.5Fin",0.667269615883086,-2.73583112799489,-1.69744631665199,-0.720051368477092,"Gable","CompShg","Wd Sdng","Plywood","None",-0.821808876363197,"TA","TA","BrkTil","TA","TA","No","GLQ",0.614048371445343,"Unf",-0.385765963585254,-0.480075601272751,"GasA","Ex","Y","SBrkr",1.32317848889264,1.19923002442974,2.29960490460053,1.17517063648166,-0.240978466509052,0.796972968243514,1.28368827204804,2.57754846302607,"TA",2.71689100508082,"Typ",1.63788722614665,"Basment",-0.344522426499295,"Fin",0.273739541227567,0.911736708755694,"TA","TA","Y",0.97117605886393,0.856602409068365,0.645803668048188,0.892015953608611,"WD","Normal"
"1033",310000,"60","RL",0.912842525252578,0.91510592395926,"Pave","IR1","Lvl","AllPub","Corner","Gtl","NoRidge","Norm","Norm","1Fam","2Story",1.35046226437619,1.26300731842747,0.719539808166239,0.393997882972452,"Gable","CompShg","MetalSd","MetalSd","None",-0.821808876363197,"Gd","Gd","PConc","Gd","Gd","No","GLQ",1.03448378693749,"Unf",-0.31703263108608,0.669513221193869,"GasA","Ex","Y","SBrkr",0.643085230133409,1.22831879123493,1.69357891230785,1.17517063648166,-0.240978466509052,0.796972968243514,1.28368827204804,2.57754846302607,"Gd",1.90595209634103,"Typ",0.783736098878231,"Attchd",0.587039193388025,"RFn",1.75911354964528,1.42154988505396,"TA","TA","Y",1.10552128148569,0.793252600528813,1.64474974582165,-1.36840011125137,"WD","Abnorml"
"1034",230000,"20","RL",0.501970551157474,-0.216757402929544,"Pave","Reg","Lvl","AllPub","Inside","Gtl","CollgCr","Norm","Norm","1Fam","1Story",0.667269615883086,-0.477223093449934,1.01752439889725,0.829930198757056,"Gable","CompShg","VinylSd","VinylSd","Stone",1.29920944042873,"Gd","TA","PConc","Gd","TA","No","GLQ",1.01667111813656,"Unf",0.432603476015125,1.31732781288164,"GasA","Ex","Y","SBrkr",1.26296896465108,-0.871155818929717,0.428421366144754,1.17517063648166,-0.240978466509052,0.796972968243514,-0.773426569691033,0.170694724589144,"Gd",-0.23454678737643,"Typ",-1.02698895085343,"Attchd",0.951563305517846,"Unf",1.75911354964528,1.8376030928493,"TA","TA","Y",-0.950010987430463,1.21956815525523,-1.69365012137611,-1.36840011125137,"WD","Normal"
"1035",119750,"30","RL",-0.840348642357027,-0.70359974110424,"Pave","Reg","Bnk","AllPub","Inside","Gtl","Crawfor","Norm","Norm","1Fam","1Story",-0.782903446215014,1.26300731842747,-1.10147713518996,-1.68878984799844,"Gable","CompShg","MetalSd","MetalSd","None",-0.821808876363197,"TA","Gd","PConc","Fa","Fa","No","Unf",-1.35269949819096,"Unf",0.858276169397562,-0.253700787416623,"GasA","Ex","Y","SBrkr",-0.452563044529327,-0.871155818929717,-1.2200641022499,-0.838578727297927,-0.240978466509052,-1.02482170537396,-0.773426569691033,-1.0621133851844,"Fa",-0.947037233317007,"Typ",0.783736098878231,"Basment",-1.64060815851644,"Unf",-1.04756738100353,-1.04818564787979,"Fa","TA","Y",-0.950010987430463,-1.0709399586891,-0.0682823411762393,-0.613572089781908,"WD","Normal"
"1036",84000,"20","RL",0.349655513197647,0.456380717349801,"Pave","IR1","Lvl","AllPub","CulDSac","Gtl","Edwards","Norm","Norm","1Fam","1Story",-1.56191793117276,-2.73583112799489,-0.47239855475782,-1.34973138016597,"Gable","CompShg","Wd Sdng","Wd Sdng","None",-0.821808876363197,"TA","Gd","Slab","TA","TA","No","Unf",-1.35269949819096,"Unf",-2.06337786281215,-3.13040541396314,"GasA","Ex","N","SBrkr",-0.840927252347545,-0.871155818929717,-1.58273391130379,-0.838578727297927,-0.240978466509052,-1.02482170537396,-0.773426569691033,0.170694724589144,"TA",-0.947037233317007,"Typ",-1.02698895085343,"Detchd",-0.871057255131258,"Unf",-1.04756738100353,-0.799128732929681,"TA","TA","N",1.06948079437443,-1.0709399586891,-2.17603152150799,0.892015953608611,"WD","Normal"
"1037",315500,"20","RL",0.850732360217492,0.680269195507822,"Pave","IR1","HLS","AllPub","Inside","Gtl","Timber","Norm","Norm","1Fam","1Story",2.01114682580545,-0.477223093449934,1.18307139374782,1.12055174261346,"Hip","CompShg","VinylSd","VinylSd","Stone",1.00181219067744,"Gd","TA","PConc","Ex","TA","Gd","GLQ",1.04124096797114,"Unf",0.299732448577426,1.24928222014739,"GasA","Ex","Y","SBrkr",1.19956350009832,-0.871155818929717,0.366096438766927,1.17517063648166,-0.240978466509052,0.796972968243514,-0.773426569691033,-1.0621133851844,"Ex",-0.23454678737643,"Typ",0.783736098878231,"Attchd",1.19457938027106,"Fin",1.75911354964528,1.88500760859314,"TA","TA","Y",1.13221865562275,-1.0709399586891,0.987151736743589,0.892015953608611,"WD","Normal"
"1038",287000,"60","RL",0.536412520345423,0.0315729089010102,"Pave","Reg","Lvl","AllPub","Inside","Gtl","CollgCr","Norm","Norm","1Fam","2Story",1.35046226437619,-0.477223093449934,0.984414999927141,0.829930198757056,"Gable","CompShg","VinylSd","VinylSd","BrkFace",1.34874080940141,"Gd","TA","PConc","Gd","TA","No","Unf",-1.35269949819096,"Unf",1.06093977565536,0.054531433002381,"GasA","Ex","Y","SBrkr",-0.133244918657957,1.23447121746678,1.37006823567705,-0.838578727297927,-0.240978466509052,0.796972968243514,1.28368827204804,0.170694724589144,"Gd",0.389787243417268,"Typ",0.783736098878231,"BuiltIn",0.91106062639231,"Fin",0.273739541227567,1.85736936663065,"TA","TA","Y",-0.950010987430463,0.70010876141068,0.987151736743589,0.139917773941369,"WD","Normal"
"1039",97000,"160","RM",-2.74754138717785,-3.34907919522149,"Pave","Reg","Lvl","AllPub","Inside","Gtl","MeadowV","Norm","Norm","Twnhs","2Story",-1.56191793117276,0.440400472514585,-0.0419763681463542,1.12055174261346,"Gable","CompShg","CemntBd","CmentBd","None",-0.821808876363197,"TA","TA","CBlock","TA","TA","No","Unf",-1.35269949819096,"Unf",0.195618929396415,-1.17956332194639,"GasA","TA","Y","SBrkr",-1.02540239938277,1.08218781751916,-0.193993658587495,-0.838578727297927,-0.240978466509052,-1.02482170537396,1.28368827204804,0.170694724589144,"TA",-0.23454678737643,"Typ",0.783736098878231,"Attchd",-0.336421890674188,"Unf",-2.15194388564343,-2.53764431666283,"TA","TA","Y",-0.950010987430463,-1.0709399586891,-0.444737988378689,0.892015953608611,"WD","Normal"
"1040",80000,"180","RM",-2.74754138717785,-3.41713107213512,"Pave","Reg","Lvl","AllPub","Inside","Gtl","MeadowV","Norm","Norm","TwnhsE","SFoyer",-1.56191793117276,-1.51988772974632,-0.0419763681463542,-0.720051368477092,"Gable","CompShg","CemntBd","CmentBd","None",-0.821808876363197,"TA","TA","CBlock","Gd","TA","Av","GLQ",0.598094495359836,"Unf",-1.01139512489216,-0.960087404188147,"GasA","TA","Y","SBrkr",-1.79624063821396,-0.871155818929717,-2.45917558450653,1.17517063648166,-0.240978466509052,-1.02482170537396,-0.773426569691033,-2.32389116957883,"TA",-2.77967112350651,"Typ",-1.02698895085343,"Attchd",-0.344522426499295,"Unf",-1.04756738100353,-0.81873738663636,"TA","TA","Y",-0.950010987430463,-1.0709399586891,-0.837792285242915,0.892015953608611,"WD","Normal"
"1041",155000,"20","RL",0.81373022619091,0.71438604295265,"Pave","Reg","Lvl","AllPub","Corner","Gtl","Sawyer","Norm","Norm","1Fam","1Story",-0.782903446215014,-1.51988772974632,-0.47239855475782,0.733056350804922,"Gable","CompShg","Wd Sdng","Wd Sdng","BrkCmn",0.991138915459307,"TA","TA","CBlock","TA","TA","No","Rec",0.0248679615412807,"BLQ",-0.43423913151257,0.230108704339241,"GasA","Ex","Y","SBrkr",1.52516493631818,-0.871155818929717,0.687328713901804,1.17517063648166,-0.240978466509052,0.796972968243514,-0.773426569691033,0.170694724589144,"TA",0.946055732714443,"Maj1",0.783736098878231,"Attchd",-0.871057255131258,"RFn",0.273739541227567,0.102606543766305,"TA","TA","Y",-0.950010987430463,-1.0709399586891,-2.17603152150799,-1.36840011125137,"WD","Normal"
"1042",173000,"60","RL",0.68458250130076,0.00840411463238521,"Pave","Reg","Lvl","AllPub","Inside","Gtl","NWAmes","Feedr","Norm","1Fam","2Story",-0.0421794726376995,2.01066096734306,-0.174413964026805,0.733056350804922,"Hip","CompShg","HdBoard","HdBoard","BrkFace",1.27126185151147,"TA","TA","CBlock","TA","TA","No","GLQ",0.460692506925036,"Rec",-0.29032017304046,-0.537719565833164,"GasA","Gd","Y","SBrkr",-1.01731617718913,1.16485863900528,0.388240676313488,-0.838578727297927,3.9474567847197,-1.02482170537396,1.28368827204804,1.38239962614895,"Gd",0.389787243417268,"Typ",-1.02698895085343,"Attchd",-0.506533143001437,"Unf",0.273739541227567,0.102606543766305,"TA","TA","Y",-0.950010987430463,0.645721359761496,0.294523839408755,0.139917773941369,"WD","Normal"
"1043",196000,"120","RL",-1.77183437654177,-1.00587746543743,"Pave","IR1","Lvl","AllPub","Inside","Gtl","NridgHt","Norm","Norm","Twnhs","1Story",-0.0421794726376995,-0.477223093449934,1.11685259580759,0.975240970685258,"Gable","CompShg","VinylSd","VinylSd","Stone",1.14985119688049,"Gd","TA","PConc","Gd","TA","Av","ALQ",0.955047595646934,"Unf",-0.11404281928954,0.601807577507565,"GasA","Ex","Y","SBrkr",0.535655299141442,-0.871155818929717,-0.279942983758393,1.17517063648166,-0.240978466509052,0.796972968243514,-0.773426569691033,-2.32389116957883,"Gd",-0.947037233317007,"Typ",0.783736098878231,"Attchd",1.07307134289445,"RFn",0.273739541227567,0.709743373842966,"TA","TA","Y",1.04146526889262,0.856602409068365,0.645803668048188,0.892015953608611,"WD","Normal"
"1044",262280,"60","RL",0.73895726984943,0.513001484369686,"Pave","Reg","Lvl","AllPub","Inside","Gtl","SawyerW","Norm","Norm","1Fam","2Story",0.667269615883086,-0.477223093449934,0.620211611255901,0.248687111044251,"Hip","CompShg","HdBoard","HdBoard","BrkFace",1.0826851753487,"TA","TA","PConc","Gd","TA","No","GLQ",1.08267834101745,"Unf",-0.152825083779696,0.954776975921347,"GasA","Ex","Y","SBrkr",1.02854685899972,1.15662278258551,1.45650676210824,1.17517063648166,-0.240978466509052,0.796972968243514,1.28368827204804,1.38239962614895,"Gd",1.90595209634103,"Typ",0.783736098878231,"Attchd",0.465531156011418,"Unf",0.273739541227567,0.235220427701491,"TA","TA","Y",1.07932566069432,1.16405925877695,-0.444737988378689,0.139917773941369,"WD","Normal"
"1045",278000,"20","RL",0.508133631647146,0.105571982378491,"Pave","Reg","Lvl","AllPub","Inside","Gtl","NWAmes","PosN","Norm","1Fam","1Story",1.35046226437619,-0.477223093449934,0.322227020524886,-0.187245204740354,"Hip","WdShngl","BrkFace","BrkFace","None",-0.821808876363197,"Gd","TA","PConc","Gd","TA","No","ALQ",1.09481076114209,"Unf",1.54843436194363,2.95536590316823,"GasA","TA","Y","SBrkr",2.53074904403223,-0.871155818929717,1.69835050524538,1.17517063648166,-0.240978466509052,0.796972968243514,1.28368827204804,1.38239962614895,"Gd",1.44811864297226,"Typ",0.783736098878231,"Attchd",0.101007043881597,"Fin",0.273739541227567,0.357682354379682,"TA","TA","Y",1.35003333981248,1.16012224450694,0.294523839408755,0.892015953608611,"WD","Normal"
"1046",139600,"20","RL",0.46278021459106,0.795449201780615,"Pave","IR1","Lvl","AllPub","CulDSac","Gtl","Edwards","Norm","Norm","1Fam","1Story",-2.38962301582022,-0.477223093449934,-0.538617352698045,-1.4466052281181,"Hip","CompShg","BrkFace","Wd Sdng","None",-0.821808876363197,"TA","TA","Slab","TA","TA","No","Unf",-1.35269949819096,"Unf",-2.06337786281215,-3.13040541396314,"GasA","Ex","Y","FuseA",1.40501906917265,-0.871155818929717,0.568453088645574,-0.838578727297927,-0.240978466509052,0.796972968243514,-0.773426569691033,1.38239962614895,"TA",0.946055732714443,"Min2",0.783736098878231,"Attchd",-0.952062613382329,"Unf",0.273739541227567,-0.0405688741955324,"TA","TA","Y",-0.950010987430463,-1.0709399586891,-0.0682823411762393,0.892015953608611,"WD","Normal"
"1047",556581,"60","RL",0.70117695275216,1.10988163921929,"Pave","IR1","Lvl","AllPub","Inside","Gtl","StoneBr","Norm","Norm","1Fam","2Story",2.01114682580545,-0.477223093449934,1.11685259580759,1.02367789466132,"Hip","CompShg","CemntBd","CmentBd","Stone",1.23579685105806,"Gd","TA","PConc","Ex","TA","Av","GLQ",0.193521580041917,"Unf",1.93680188718264,1.97540429292316,"GasA","Ex","Y","SBrkr",1.82596534083798,1.17467541408317,2.08289219906387,-0.838578727297927,-0.240978466509052,2.47947214203541,1.28368827204804,1.38239962614895,"Ex",2.32698240184998,"Typ",0.783736098878231,"BuiltIn",1.07307134289445,"Fin",1.75911354964528,1.09451700283302,"TA","TA","Y",1.11279212939639,1.11019542349033,0.294523839408755,-1.36840011125137,"New","Partial"
"1048",145000,"20","RL",-0.489499458090926,0.0326196742262225,"Pave","IR2","Lvl","AllPub","Inside","Gtl","CollgCr","Norm","Norm","1Fam","1Story",-0.782903446215014,-0.477223093449934,0.752649207136352,0.490871730924586,"Gable","CompShg","VinylSd","VinylSd","None",-0.821808876363197,"TA","TA","PConc","Gd","TA","No","GLQ",0.779162440528886,"Unf",-0.377362994384642,-0.0925086465599212,"GasA","Ex","Y","SBrkr",-0.334732224048341,-0.871155818929717,-1.10928265880593,-0.838578727297927,3.9474567847197,-1.02482170537396,-0.773426569691033,0.170694724589144,"TA",-0.947037233317007,"Typ",-1.02698895085343,"Detchd",0.708547230764632,"Unf",0.273739541227567,0.911736708755694,"TA","TA","Y",-0.950010987430463,-1.0709399586891,-1.69365012137611,0.139917773941369,"WD","Normal"
"1049",115000,"20","RL",1.24215981538971,1.71011484951803,"Pave","Reg","Lvl","AllPub","Inside","Gtl","Mitchel","Norm","Norm","1Fam","1Story",-0.782903446215014,-1.51988772974632,-0.373070357847482,1.02367789466132,"Hip","CompShg","HdBoard","HdBoard","BrkFace",1.01841425249784,"TA","Fa","Slab","TA","TA","No","Unf",-1.35269949819096,"Unf",-2.06337786281215,-3.13040541396314,"GasA","TA","Y","SBrkr",1.47087743748923,-0.871155818929717,0.633565396125198,-0.838578727297927,-0.240978466509052,-1.02482170537396,-0.773426569691033,0.170694724589144,"TA",1.44811864297226,"Min1",0.783736098878231,"Attchd",-0.749549217754651,"Unf",0.273739541227567,-0.57708860866762,"TA","TA","Y",-0.950010987430463,-1.0709399586891,1.64474974582165,0.892015953608611,"WD","Normal"
"1050",84900,"20","RL",-0.347061772522835,0.387453281142524,"Pave","Reg","Low","AllPub","Inside","Gtl","Edwards","Norm","Norm","1Fam","1Story",-1.56191793117276,1.26300731842747,-0.83660194342906,1.02367789466132,"Gable","CompShg","MetalSd","MetalSd","None",-0.821808876363197,"TA","TA","CBlock","TA","TA","No","Unf",-1.35269949819096,"Unf",-2.06337786281215,-3.13040541396314,"GasA","Ex","Y","SBrkr",-0.533813529518533,-0.871155818929717,-1.29625018998544,-0.838578727297927,-0.240978466509052,-1.02482170537396,-0.773426569691033,-1.0621133851844,"Gd",-0.23454678737643,"Typ",-1.02698895085343,"Detchd",-1.31658672551215,"Unf",-1.04756738100353,-0.711506943881423,"TA","TA","Y",-0.950010987430463,-1.0709399586891,-0.837792285242915,1.64277597552966,"WD","Abnorml"
"1051",176485,"20","RL",0.225233560627554,-0.0208327976273848,"Pave","IR1","Lvl","AllPub","Inside","Gtl","Gilbert","Norm","Norm","1Fam","1Story",0.667269615883086,-0.477223093449934,1.18307139374782,1.07211481863739,"Gable","CompShg","VinylSd","VinylSd","None",-0.821808876363197,"Gd","TA","PConc","Gd","TA","Av","Unf",-1.35269949819096,"Unf",1.39896183600168,0.593314195559662,"GasA","Ex","Y","SBrkr",0.526121221983561,-0.871155818929717,-0.28913444013822,-0.838578727297927,-0.240978466509052,0.796972968243514,-0.773426569691033,0.170694724589144,"Gd",-0.23454678737643,"Typ",-1.02698895085343,"Attchd",1.15407670114552,"Fin",0.273739541227567,-0.112867578324582,"TA","TA","Y",-0.950010987430463,0.373593255882662,0.645803668048188,-0.613572089781908,"New","Partial"
"1052",200141,"20","RL",1.34434922857713,0.400558612131126,"Pave","IR1","Lvl","AllPub","Corner","Gtl","CollgCr","Norm","Norm","1Fam","1Story",0.667269615883086,-0.477223093449934,1.18307139374782,1.07211481863739,"Gable","CompShg","VinylSd","VinylSd","None",-0.821808876363197,"Gd","TA","PConc","Gd","TA","Av","Unf",-1.35269949819096,"Unf",1.41706013629891,0.623011488174132,"GasA","Ex","Y","SBrkr",0.559353301300776,-0.871155818929717,-0.257086172920712,-0.838578727297927,-0.240978466509052,0.796972968243514,-0.773426569691033,0.170694724589144,"Gd",-0.23454678737643,"Typ",0.783736098878231,"Attchd",1.15407670114552,"Fin",0.273739541227567,-0.0947467382178605,"TA","TA","Y",-0.950010987430463,0.330935163888368,1.31980535250846,-0.613572089781908,"New","Partial"
"1053",165000,"60","RL",1.24215981538971,0.0852900782659479,"Pave","Reg","Lvl","AllPub","Corner","Gtl","NAmes","Artery","Norm","1Fam","2Story",-0.0421794726376995,0.440400472514585,-0.240632761967031,-0.332555976668555,"Gable","CompShg","VinylSd","VinylSd","BrkCmn",1.28493910457999,"TA","TA","CBlock","TA","TA","No","Rec",0.516697289238717,"Unf",-0.192455884923003,-0.499241121303221,"GasA","TA","Y","SBrkr",0.0748671880598277,1.16894367030306,0.96401569549549,-0.838578727297927,3.9474567847197,-1.02482170537396,1.28368827204804,1.38239962614895,"TA",1.44811864297226,"Typ",0.783736098878231,"Attchd",-0.587538501252509,"RFn",0.273739541227567,0.348975290674016,"TA","TA","Y",-0.950010987430463,0.767159869580057,-0.0682823411762393,-0.613572089781908,"WD","Normal"
"1054",144500,"20","RL",0.0130022792737126,-0.115710710409716,"Pave","Reg","Lvl","AllPub","Inside","Mod","Edwards","Norm","Norm","1Fam","1Story",-0.782903446215014,0.440400472514585,-0.47239855475782,0.829930198757056,"Hip","CompShg","HdBoard","HdBoard","Stone",1.16465978295041,"TA","TA","CBlock","TA","TA","Av","Rec",0.436731748159491,"Unf",0.719222405809176,0.40901850432441,"GasA","Ex","Y","FuseA",1.01650285448787,-0.871155818929717,0.186773192764282,-0.838578727297927,-0.240978466509052,-1.02482170537396,-0.773426569691033,1.38239962614895,"TA",0.389787243417268,"Min2",0.783736098878231,"Basment",-0.871057255131258,"Unf",-1.04756738100353,-0.444764362098013,"TA","TA","Y",0.920388511896041,0.956698625670034,-0.444737988378689,1.64277597552966,"WD","Normal"
"1055",255000,"60","RL",0.887484365576554,0.433723735222308,"Pave","Reg","Lvl","AllPub","Corner","Gtl","CollgCr","Norm","Norm","1Fam","2Story",1.35046226437619,-0.477223093449934,1.01752439889725,0.829930198757056,"Gable","CompShg","VinylSd","VinylSd","BrkFace",1.23760343741039,"Gd","TA","PConc","Gd","TA","Mn","GLQ",0.978486811265418,"Unf",-0.958323058856947,0.0769407991148435,"GasA","Ex","Y","SBrkr",-0.0273363197066546,1.17937768932365,0.982195250226894,1.17517063648166,-0.240978466509052,0.796972968243514,1.28368827204804,0.170694724589144,"Gd",0.389787243417268,"Typ",0.783736098878231,"Attchd",0.951563305517846,"Fin",0.273739541227567,0.547751828247924,"TA","TA","Y",1.09040236299449,0.833814590434481,1.64474974582165,-1.36840011125137,"WD","Normal"
"1056",180000,"20","RL",1.37801185579819,0.432695569444629,"Pave","Reg","Lvl","AllPub","Inside","Gtl","NWAmes","Norm","Norm","1Fam","1Story",-0.0421794726376995,-0.477223093449934,0.156680025674322,-0.429429824620689,"Gable","CompShg","Plywood","Plywood","BrkFace",1.18466334687516,"TA","TA","CBlock","Gd","TA","No","ALQ",0.739785799015818,"Unf",0.201764173292046,0.359162261988007,"GasA","TA","Y","SBrkr",1.01046167343455,-0.871155818929717,0.180870919758138,-0.838578727297927,3.9474567847197,0.796972968243514,-0.773426569691033,0.170694724589144,"TA",0.389787243417268,"Typ",0.783736098878231,"Attchd",-0.101506351746081,"Fin",0.273739541227567,0.0759004536790022,"TA","TA","Y",-0.950010987430463,-1.0709399586891,-0.444737988378689,0.139917773941369,"COD","Abnorml"
"1057",185850,"120","RL",-1.22199263846821,-0.489124848134398,"Pave","IR1","Lvl","AllPub","Inside","Gtl","NridgHt","Norm","Norm","TwnhsE","1Story",0.667269615883086,-0.477223093449934,1.11685259580759,0.975240970685258,"Gable","CompShg","VinylSd","VinylSd","Stone",1.26239507463761,"Gd","TA","PConc","Gd","TA","Av","GLQ",0.754069967276886,"Unf",0.499869438813533,0.724214167853597,"GasA","Ex","Y","SBrkr",0.670462309674732,-0.871155818929717,-0.149722234778677,1.17517063648166,-0.240978466509052,0.796972968243514,-0.773426569691033,-1.0621133851844,"Gd",-0.23454678737643,"Typ",0.783736098878231,"Attchd",1.07307134289445,"RFn",0.273739541227567,0.102606543766305,"TA","TA","Y",1.07932566069432,0.597263437369597,-0.0682823411762393,-1.36840011125137,"WD","Normal"
"1058",248000,"60","RL",-0.383711195068652,2.34946747415771,"Pave","IR2","Lvl","AllPub","FR2","Gtl","NoRidge","Norm","Norm","1Fam","2Story",0.667269615883086,0.440400472514585,0.752649207136352,0.442434806948519,"Gable","CompShg","HdBoard","HdBoard","None",-0.821808876363197,"Gd","TA","PConc","Gd","TA","No","GLQ",0.691263104157099,"Unf",-0.182465673230357,-0.131374887346964,"GasA","Ex","Y","SBrkr",-0.370239051167809,1.17358816005557,0.764598353228479,-0.838578727297927,-0.240978466509052,0.796972968243514,1.28368827204804,0.170694724589144,"Gd",0.389787243417268,"Typ",0.783736098878231,"BuiltIn",0.627541872513561,"Fin",0.273739541227567,0.0267744184069896,"TA","TA","Y",1.03776566731937,1.06424915660665,-2.17603152150799,0.892015953608611,"WD","Normal"
"1059",335000,"60","RL",1.10298229237949,0.423590516417526,"Pave","IR1","Lvl","AllPub","Inside","Gtl","NridgHt","Norm","Norm","1Fam","2Story",2.01114682580545,-0.477223093449934,1.21618079271793,1.12055174261346,"Gable","CompShg","VinylSd","VinylSd","Stone",1.1769506672364,"Ex","TA","PConc","Ex","TA","Av","GLQ",0.981372915491819,"Unf",-0.81651385385264,0.163820761741937,"GasA","Ex","Y","SBrkr",0.0832246548634078,1.20939183307235,1.26324700569607,1.17517063648166,-0.240978466509052,0.796972968243514,1.28368827204804,0.170694724589144,"Ex",1.90595209634103,"Typ",0.783736098878231,"Attchd",1.19457938027106,"Fin",1.75911354964528,1.58271591934404,"TA","TA","Y",-0.950010987430463,1.08315520882826,0.294523839408755,0.892015953608611,"WD","Normal"
"1060",220000,"50","RL",0.012055540235537,0.417900417702283,"Pave","IR1","HLS","AllPub","Corner","Mod","Crawfor","Norm","Norm","1Fam","1.5Fin",-0.0421794726376995,1.26300731842747,-1.30013352901064,-1.68878984799844,"Gable","CompShg","MetalSd","MetalSd","BrkFace",1.37929008978295,"TA","TA","CBlock","TA","TA","Mn","Rec",0.301150151323661,"LwQ",-2.06337786281215,-0.408630649426301,"GasA","TA","Y","SBrkr",-0.0129255735619086,1.17874415505038,0.985214573370503,-0.838578727297927,-0.240978466509052,-1.02482170537396,1.28368827204804,0.170694724589144,"TA",0.389787243417268,"Typ",0.783736098878231,"Detchd",-0.0610036726205453,"Unf",0.273739541227567,-0.131019751584932,"TA","Fa","Y",-0.950010987430463,-1.0709399586891,-1.25178437070736,-0.613572089781908,"WD","Normal"
"1061",213500,"120","RL",-1.33777112908612,-1.17606765303598,"Pave","Reg","Lvl","AllPub","Inside","Gtl","StoneBr","Norm","Norm","TwnhsE","1Story",1.35046226437619,-0.477223093449934,0.984414999927141,0.781493274780989,"Gable","CompShg","CemntBd","CmentBd","None",-0.821808876363197,"Gd","TA","PConc","Gd","TA","Mn","GLQ",0.71242174271138,"Unf",0.530149942079215,0.669513221193869,"GasA","Ex","Y","SBrkr",0.610811958572523,-0.871155818929717,-0.207402807946222,1.17517063648166,-0.240978466509052,0.796972968243514,-0.773426569691033,-1.0621133851844,"Gd",-0.23454678737643,"Typ",-1.02698895085343,"Attchd",0.91106062639231,"Fin",0.273739541227567,0.530586826233741,"TA","TA","Y",-0.950010987430463,-1.0709399586891,-0.837792285242915,1.64277597552966,"WD","Normal"
"1062",81000,"30","C (all)",1.89192770625236,1.33522861140829,"Grvl","Reg","Low","AllPub","Inside","Gtl","IDOTRR","Norm","Norm","1Fam","1Story",-2.38962301582022,-1.51988772974632,-1.2008053321003,-1.68878984799844,"Gable","CompShg","MetalSd","MetalSd","None",-0.821808876363197,"Fa","TA","CBlock","TA","TA","No","Unf",-1.35269949819096,"Unf",0.817476252759946,-0.314376907442392,"GasA","TA","Y","SBrkr",-0.660030173604779,-0.871155818929717,-1.41427209668303,-0.838578727297927,-0.240978466509052,-1.02482170537396,-0.773426569691033,-1.0621133851844,"TA",-0.23454678737643,"Typ",-1.02698895085343,"Detchd",0.627541872513561,"RFn",1.75911354964528,3.17025560094838,"TA","TA","Y",-0.950010987430463,0.330935163888368,0.645803668048188,0.139917773941369,"ConLD","Normal"
"1063",90000,"190","RM",0.70117695275216,0.783963181059105,"Pave","Reg","Lvl","AllPub","Inside","Gtl","OldTown","Norm","Norm","2fmCon","2Story",-0.782903446215014,-0.477223093449934,-2.35963429605425,-1.68878984799844,"Gable","CompShg","Wd Sdng","Wd Sdng","None",-0.821808876363197,"TA","TA","BrkTil","TA","TA","No","Unf",-1.35269949819096,"Unf",0.421511744611832,-0.87851753670127,"GasA","TA","N","SBrkr",0.799220714347098,1.18292326857166,1.4668182843204,-0.838578727297927,-0.240978466509052,0.796972968243514,-0.773426569691033,2.57754846302607,"TA",1.90595209634103,"Min2",-1.02698895085343,"Detchd",-1.35708940463769,"Unf",0.273739541227567,0.435776761562182,"TA","TA","Y",-0.950010987430463,0.809891044524919,0.987151736743589,-0.613572089781908,"WD","Normal"
